3.584115807815794419e+00	1.637760423036116020e+00	1.412055214812139026e+00	1.291993795667314426e+00	1.213797926693792606e+00	1.187617019571027166e+00	1.135599404203218921e+00	1.108314904121109334e+00	1.077207464379907442e+00	1.038789857890710655e+00	1.008731581543329092e+00	9.757650942273862205e-01	9.377905400750238263e-01	9.254853324288990768e-01	8.904260097640643856e-01	8.790872273641667789e-01	8.526209584125029606e-01	8.385779194636926448e-01	7.945513578819146661e-01	7.690659326958968478e-01	7.675337066172882583e-01	7.318440145187360413e-01	6.854568658849666818e-01	6.713155761039255598e-01	6.653647318513674636e-01	6.490867199471607174e-01	5.810791072379805078e-01	5.982061080546925425e-01	5.463702066133125923e-01	5.502283726751050486e-01	5.086572734369766424e-01	5.044120908534868164e-01	4.684026690541857052e-01	4.312548228824661378e-01	4.544167062156098669e-01	4.125994000007874862e-01	3.927211031377330075e-01	3.898800188518305454e-01	3.407889682242827845e-01	6.285342208888820004e-01
1.637760423036116020e+00	1.068747598129211385e+00	1.076413746960315443e+00	1.071783684386304225e+00	1.049627278422820664e+00	1.027117429870654464e+00	1.022718556499684128e+00	9.999299123295667391e-01	9.819011151206220589e-01	9.627117893932392034e-01	9.607860681616762211e-01	9.592225928771107579e-01	9.355909088294994680e-01	9.327474256949938036e-01	8.970662784045673188e-01	8.901625862033372139e-01	8.975149697567458285e-01	8.871668478897087873e-01	8.832032557728569655e-01	8.860846921350638006e-01	8.785353981282144620e-01	8.512696633128239432e-01	8.529273413591056396e-01	8.437017077276693922e-01	8.400182083721859927e-01	8.437512016694994621e-01	8.178479122193869078e-01	8.661463622718242883e-01	7.866446757510749954e-01	8.023394470855217397e-01	7.464990813605073550e-01	7.894478464758110103e-01	7.341074067521522473e-01	7.084414375877201575e-01	7.186635470826688854e-01	6.874587981604339815e-01	6.789799413634517444e-01	6.526122136830716514e-01	6.176542177980132164e-01	7.678019974484584509e-01
1.412055214812139026e+00	1.076413746960315443e+00	1.095944081313936280e+00	1.061327237942915280e+00	1.060586681055796454e+00	1.034540088248290690e+00	1.025539629833165600e+00	1.013531544985870614e+00	9.853092637444804680e-01	9.926421717273770096e-01	9.769713011050998874e-01	9.739931003731959747e-01	9.410074084346624623e-01	9.616656219493405766e-01	9.585066370100743249e-01	9.463652047969034475e-01	9.334055748363957461e-01	9.220220326148834689e-01	9.065078069358037949e-01	9.147531131991801789e-01	9.237424758445992312e-01	8.887423989025571291e-01	9.029100547931999676e-01	8.860438986414488349e-01	8.765266094447596856e-01	8.965025664663729410e-01	8.661116020411655514e-01	8.979480867382572118e-01	8.065324855332645093e-01	8.429872155256947774e-01	8.291819733961012240e-01	8.066211179636302298e-01	8.040373400938594095e-01	8.006452163346018391e-01	7.520475277960690930e-01	7.511460870385419097e-01	7.325374047927042387e-01	7.087079308971642178e-01	7.025767102893004656e-01	6.421924201434927593e-01
1.291993795667314426e+00	1.071783684386304225e+00	1.061327237942915280e+00	1.049954534584117694e+00	1.041030931412019855e+00	1.030421671172010001e+00	1.018378395237354628e+00	1.021674441858444249e+00	9.975328506149572227e-01	9.956361446295459716e-01	9.791317937530530369e-01	9.816532292615386401e-01	9.823110981183521551e-01	9.792528516752513346e-01	9.832758225845700251e-01	9.576178081768553785e-01	9.666780419492034815e-01	9.562459421681528404e-01	9.353966861327039917e-01	9.434989807071699763e-01	9.344568739844769656e-01	9.266091997770236066e-01	9.217391324834309785e-01	9.157313279324401645e-01	8.924021637572581156e-01	9.159972471117828752e-01	8.987986828881170398e-01	8.829215968272208226e-01	8.928278266433847810e-01	8.834625935393012330e-01	8.736817936825261866e-01	8.583480158158999229e-01	8.322377819944419830e-01	8.462955673396129752e-01	8.313898271643397342e-01	7.816038196951193839e-01	7.904076773691045554e-01	7.516661896485101746e-01	7.379693709865881024e-01	6.754534459361323240e-01
1.213797926693792606e+00	1.049627278422820664e+00	1.060586681055796454e+00	1.041030931412019855e+00	1.042413628389843083e+00	1.028589064821026300e+00	1.030264189160190247e+00	1.022577245728430784e+00	1.013036679663264605e+00	1.004193082135332649e+00	1.003877005597220595e+00	9.969536909905112321e-01	9.933101815370796173e-01	9.681929253461615259e-01	9.627091493286302759e-01	9.700987759684092104e-01	9.759050772521375983e-01	9.606331007323803961e-01	9.814390642335609760e-01	9.536078371427243461e-01	9.486709460022934026e-01	9.547456523091203406e-01	9.584206806848090121e-01	9.555262326309540422e-01	9.417052725893021448e-01	9.367115825127784179e-01	9.328398432680160557e-01	9.349948379643561180e-01	9.006511444473294103e-01	9.271326605134037058e-01	8.756591181686245173e-01	9.093518323417124627e-01	8.639482814458335769e-01	8.771513979684097961e-01	8.612988640223436798e-01	8.389926220707689675e-01	7.997337042502109528e-01	7.919645762877486339e-01	7.920549794315264736e-01	6.607836101485400349e-01
1.187617019571027166e+00	1.027117429870654464e+00	1.034540088248290690e+00	1.030421671172010001e+00	1.028589064821026300e+00	1.022101222466216930e+00	1.036853290832915553e+00	1.010556088769937855e+00	1.020200634968682074e+00	1.013088273671252093e+00	9.972589745801753169e-01	1.001963357699210633e+00	1.002356356070802645e+00	1.004159136368766081e+00	9.833122938655350920e-01	9.732542471484474378e-01	9.630358700995658161e-01	9.622476247592616216e-01	9.643717755203968789e-01	9.630595900419410826e-01	9.667912607374737899e-01	9.491850717064093113e-01	9.461048636612515716e-01	9.470487506590630211e-01	9.256726038172817805e-01	9.547139841734063603e-01	9.102586650136672564e-01	9.312651203661421739e-01	9.095300665265620976e-01	8.987759425068153618e-01	9.032484805573879338e-01	8.942652577661751589e-01	8.988306575026280276e-01	8.612051936294049526e-01	8.600736205644790022e-01	8.524244203001875020e-01	8.152041436568241428e-01	8.484365085227271175e-01	7.972777494580786106e-01	6.580879858986340425e-01
1.135599404203218921e+00	1.022718556499684128e+00	1.025539629833165600e+00	1.018378395237354628e+00	1.030264189160190247e+00	1.036853290832915553e+00	1.014920084407035850e+00	1.003287708193413286e+00	1.009703798917966244e+00	1.007615307822252726e+00	9.894559603228627598e-01	9.887268358324988737e-01	9.922333336961304262e-01	9.781364209017848754e-01	9.898006558995335880e-01	9.854002910190721165e-01	9.821253747882426888e-01	9.554022204441897648e-01	9.711520048046301534e-01	9.463979800958810529e-01	9.505642016291770968e-01	9.557075986204479623e-01	9.636642276207114666e-01	9.328650887014657833e-01	9.268328540319825670e-01	9.431946284797340097e-01	9.613211022952897755e-01	9.427641545754771313e-01	9.226197734324634858e-01	9.440886760386163479e-01	8.969520297920841045e-01	9.169728510526272691e-01	9.007414323110445320e-01	9.098951617908703771e-01	8.884551380318967961e-01	8.659515508465113198e-01	8.608829970681182164e-01	8.506745935564602457e-01	8.102486319242409030e-01	7.044586889502029159e-01
1.108314904121109334e+00	9.999299123295667391e-01	1.013531544985870614e+00	1.021674441858444249e+00	1.022577245728430784e+00	1.010556088769937855e+00	1.003287708193413286e+00	1.012922680395150543e+00	1.016880024833610729e+00	1.006412268183924930e+00	1.014650613767418941e+00	9.860702735980448885e-01	9.904297216176164431e-01	9.876938301985518365e-01	9.972223882974052822e-01	9.879664427662762094e-01	9.773876161930854511e-01	9.683869774820940135e-01	9.707306095540542135e-01	9.555380117534835183e-01	9.587648501998100592e-01	9.484549414328312666e-01	9.513005172712554192e-01	9.356826057330387414e-01	9.350744718043829673e-01	9.410382904297518447e-01	9.226867353780934256e-01	9.354792743052817716e-01	9.425904411496776047e-01	9.277840848212672853e-01	9.019329394271572431e-01	9.273821304284707301e-01	9.158710298727364973e-01	9.073745785810806153e-01	8.783143994379841724e-01	8.901097890648574928e-01	8.628642455813767542e-01	8.762197982987788292e-01	8.527186443480612166e-01	7.609220743917236573e-01
1.077207464379907442e+00	9.819011151206220589e-01	9.853092637444804680e-01	9.975328506149572227e-01	1.013036679663264605e+00	1.020200634968682074e+00	1.009703798917966244e+00	1.016880024833610729e+00	1.003347704426566844e+00	1.011114245887838603e+00	1.007018851350050426e+00	9.965607849955957498e-01	9.908856795882390323e-01	9.934499146359350163e-01	9.861587853935812609e-01	9.830387485276395054e-01	9.682284395926255005e-01	9.809600200169239503e-01	9.567810106937932879e-01	9.741801837624352034e-01	9.582415985701422390e-01	9.775408246309520433e-01	9.511939416112507040e-01	9.640612061509279407e-01	9.481643233947039118e-01	9.427211228388976405e-01	9.580351301168895661e-01	9.419999329283743617e-01	9.308647667378412427e-01	9.666957002201663762e-01	9.350114645108680289e-01	9.264584182300625859e-01	9.288109697171914592e-01	9.201632699503560220e-01	9.275564595244764066e-01	8.934405147060616725e-01	8.854385710860678271e-01	8.825965253680768674e-01	8.392552752378685810e-01	7.607339526720952039e-01
1.038789857890710655e+00	9.627117893932392034e-01	9.926421717273770096e-01	9.956361446295459716e-01	1.004193082135332649e+00	1.013088273671252093e+00	1.007615307822252726e+00	1.006412268183924930e+00	1.011114245887838603e+00	1.010841102194907748e+00	9.905381745573637042e-01	9.843769806175067805e-01	9.872245369881958998e-01	9.972262443954402755e-01	9.933061879950508821e-01	9.665963849187928503e-01	9.830668134567924765e-01	9.593154341689285047e-01	9.689768467342158020e-01	9.650048820745631417e-01	9.753208858372408585e-01	9.692960246796320511e-01	9.736145212179219133e-01	9.366239492086514407e-01	9.559741740215321748e-01	9.618818262489836624e-01	9.620058495163190670e-01	9.529695369618678136e-01	9.424138047245679273e-01	9.521250552909540366e-01	9.483880533065669471e-01	9.470000383258793120e-01	9.150274644909143218e-01	9.298393265537613361e-01	9.175446539242008148e-01	9.167626086156781540e-01	9.069368928746794900e-01	8.926824295406903254e-01	8.828298180620750557e-01	7.857515157563517150e-01
1.008731581543329092e+00	9.607860681616762211e-01	9.769713011050998874e-01	9.791317937530530369e-01	1.003877005597220595e+00	9.972589745801753169e-01	9.894559603228627598e-01	1.014650613767418941e+00	1.007018851350050426e+00	9.905381745573637042e-01	1.011508688227352293e+00	9.976495774069272793e-01	9.958370862509609012e-01	9.894786745329069433e-01	1.005947651919392172e+00	9.852776109293855944e-01	9.906155904453770589e-01	9.759988544761613039e-01	9.760870855161715154e-01	9.548243139759639009e-01	9.749790144929260105e-01	9.538777248834811040e-01	9.602053375344939967e-01	9.673595629447344635e-01	9.598619591427457465e-01	9.573000617691124203e-01	9.554354560432113397e-01	9.687547970713613621e-01	9.675510210187316940e-01	9.690320512896020144e-01	9.694154157823507978e-01	9.509421347107617217e-01	9.294191782450453854e-01	9.248637616132557859e-01	9.325108149306490235e-01	9.287325331229486780e-01	9.038907541014229441e-01	9.027432173434536411e-01	8.866345525426647667e-01	8.331895955573780377e-01
