2.653715435173209958e+00	2.364673420906839851e+00	2.170292795024489685e+00	2.066065081082022470e+00	1.963154010953030770e+00	1.842272800323483617e+00	1.830113313529646790e+00	1.698840451723607314e+00	1.651537147422877050e+00	1.629516034148976722e+00	1.564819498457691305e+00	1.521025401409040079e+00	1.488169020540343057e+00	1.470270304718870769e+00	1.363177857296625106e+00	1.341727602514999784e+00	1.273849478459502693e+00	1.221021475267197065e+00	1.176167480855957681e+00	1.120390101038242658e+00	1.079342191198094714e+00	1.037906862085152593e+00	9.804677280275948537e-01	9.545964121218032394e-01	9.276090143978210634e-01	8.869263939310666478e-01	8.342062655417357142e-01	8.250787890896615906e-01	7.742758666809170798e-01	7.221848113175884931e-01	6.744693855506795899e-01	6.421316347095497035e-01	5.789433139181429100e-01	5.364386176089408487e-01	4.830624824353373370e-01	4.498160362269101875e-01	4.128054872574598577e-01	3.613800356847030049e-01	3.452225874298959218e-01	3.809997382540007416e-01
2.364673420906839851e+00	2.006523845489319058e+00	1.899613601677859975e+00	1.828766122124250160e+00	1.787870825996133117e+00	1.722633963727920436e+00	1.661753884140497517e+00	1.568142649723924587e+00	1.552963169125909371e+00	1.480654905008770283e+00	1.466565843893041343e+00	1.408204885343630197e+00	1.372277171783502725e+00	1.353453511616579563e+00	1.299951712991807451e+00	1.268932096718379698e+00	1.206350039440650557e+00	1.176603265953662270e+00	1.134032927254412515e+00	1.085425703195585401e+00	1.028836246226932261e+00	9.976782988951437003e-01	9.745751205153994068e-01	9.166495962757471583e-01	8.949571894761492175e-01	8.823444762037420119e-01	8.272946231255055016e-01	7.919083256071776100e-01	7.656732382982095464e-01	7.223582232829269811e-01	6.795567376026211415e-01	6.418545381770921487e-01	5.807115450125899248e-01	5.562547117197124136e-01	5.064309479529373048e-01	4.813163251881522608e-01	4.472646138525697146e-01	3.958335185668512834e-01	3.610773414078082277e-01	3.813959872462083789e-01
2.170292795024489685e+00	1.899613601677859975e+00	1.806954658035349714e+00	1.767031796308973224e+00	1.741244227218757601e+00	1.656005134339521456e+00	1.590033852976171502e+00	1.577240077273185825e+00	1.529029111858830392e+00	1.521661708033497540e+00	1.424985007756167210e+00	1.428015478577852493e+00	1.410464639798493680e+00	1.350458858207634449e+00	1.311481609233607015e+00	1.272346263135230915e+00	1.241072842478488703e+00	1.188453449506512438e+00	1.121420332452144120e+00	1.123098372327908434e+00	1.066878312410529217e+00	1.046763345380435251e+00	1.009535632900586455e+00	9.801662046795224237e-01	9.452057212681840292e-01	9.132446250487530337e-01	8.767753730192560102e-01	8.294688023054931358e-01	8.161522103626119851e-01	7.701831645661436632e-01	7.306702218945329008e-01	6.830766170965021367e-01	6.484434223868953406e-01	6.076234393827302238e-01	5.610909210411397785e-01	5.320988649309913443e-01	5.068285171351594176e-01	4.660838999042843933e-01	4.046362952410369473e-01	4.200140470422753514e-01
2.066065081082022470e+00	1.828766122124250160e+00	1.767031796308973224e+00	1.672319076826953355e+00	1.657556877850695942e+00	1.634729041346043132e+00	1.574555841979222937e+00	1.565491646202071818e+00	1.491154335862806768e+00	1.431908825361076554e+00	1.428618911337833142e+00	1.392429942506862028e+00	1.358853999725046169e+00	1.298642957048764979e+00	1.278460421642080513e+00	1.252827617249628211e+00	1.206172673633294945e+00	1.171551075310618195e+00	1.134079124318195797e+00	1.110390855950094791e+00	1.049590722943777976e+00	1.039272243894481917e+00	9.991529398053273781e-01	9.624509898021816889e-01	9.299050986449500789e-01	9.034110294887029990e-01	8.670296936399479737e-01	8.341994266915376821e-01	8.099241342588824333e-01	7.680960347135509236e-01	7.269302764433446251e-01	6.971196453741180799e-01	6.572299131843302167e-01	6.403703629634166505e-01	5.825714244381251516e-01	5.466384436075107933e-01	5.213475505208237104e-01	4.760525005126393094e-01	4.321962228457951749e-01	4.322724237394509061e-01
1.963154010953030770e+00	1.787870825996133117e+00	1.741244227218757601e+00	1.657556877850695942e+00	1.639357160748847297e+00	1.591927485655333818e+00	1.574411565690348569e+00	1.495164126213965883e+00	1.461854352585909789e+00	1.400685851534505755e+00	1.378648437424710771e+00	1.352733019610362186e+00	1.320017788091051747e+00	1.284616525709607826e+00	1.261475388681158716e+00	1.225990613664263762e+00	1.186121759392681163e+00	1.151304531510806584e+00	1.115879161700344957e+00	1.084226879997239656e+00	1.039878383673983553e+00	1.018616717787557135e+00	9.929965446018147457e-01	9.544869217774122339e-01	9.310649390908835032e-01	9.030033580235623525e-01	8.809331454530757721e-01	8.391592311454283415e-01	8.140096157419315359e-01	7.599870582436984989e-01	7.358848206084670496e-01	7.021868531355489607e-01	6.779525662572795097e-01	6.429617906359100798e-01	5.908850720491140018e-01	5.559840972049359120e-01	5.316168612435857588e-01	4.880663429433791389e-01	4.551494386147686422e-01	4.606528635144132022e-01
1.842272800323483617e+00	1.722633963727920436e+00	1.656005134339521456e+00	1.634729041346043132e+00	1.591927485655333818e+00	1.547500984599960994e+00	1.512523671047229179e+00	1.503660972062283330e+00	1.462609267150759340e+00	1.424832450619911928e+00	1.396098451614544489e+00	1.362561152781468721e+00	1.352416980392447954e+00	1.300641736260522263e+00	1.278437268081069611e+00	1.244635745217101297e+00	1.207899344882661596e+00	1.171578128901979765e+00	1.157348135658350818e+00	1.122033216844896097e+00	1.082795932260335547e+00	1.054969041815858599e+00	1.026776667025563361e+00	9.953365859444242014e-01	9.673167142813643427e-01	9.296947726640847343e-01	9.202443396449245805e-01	8.778900747575530961e-01	8.636759610559564537e-01	8.145865139940489108e-01	7.851558177703589214e-01	7.483668714460293137e-01	7.000592212939353853e-01	6.813423839056692577e-01	6.327240643006065701e-01	5.869986391499726341e-01	5.698042948863881740e-01	5.472396649113562273e-01	5.070783755741145038e-01	4.896021046724296499e-01
1.830113313529646790e+00	1.661753884140497517e+00	1.590033852976171502e+00	1.574555841979222937e+00	1.574411565690348569e+00	1.512523671047229179e+00	1.503659481899213279e+00	1.456647986825520658e+00	1.419854208127006689e+00	1.418784434712295317e+00	1.357623999538142501e+00	1.331069634218387643e+00	1.305547164846325048e+00	1.269634227273952254e+00	1.244961463914599609e+00	1.218633525442115673e+00	1.185882282629235673e+00	1.176709146300833009e+00	1.121540169069321413e+00	1.093883233732982241e+00	1.055037014191966271e+00	1.063740336337608117e+00	1.025465825504514150e+00	9.820016308232640823e-01	9.558222952409777262e-01	9.200758236874879703e-01	9.050078646101348268e-01	8.788125759289400207e-01	8.828263632224534474e-01	8.138419040690954009e-01	7.722371958959050042e-01	7.375315716458885618e-01	7.080712791360107561e-01	6.862017858244066071e-01	6.403292477966777696e-01	5.983941215470254260e-01	5.881222082344265134e-01	5.582954765621511717e-01	5.027152252754963913e-01	4.870925871486880276e-01
1.698840451723607314e+00	1.568142649723924587e+00	1.577240077273185825e+00	1.565491646202071818e+00	1.495164126213965883e+00	1.503660972062283330e+00	1.456647986825520658e+00	1.440434424812603087e+00	1.412979549187589612e+00	1.392295202172494806e+00	1.354025972126687627e+00	1.332850218514708862e+00	1.335868344886472103e+00	1.284604142882936006e+00	1.277719275166992574e+00	1.252854712297199802e+00	1.197356781519937963e+00	1.193671340557173277e+00	1.164517432452035095e+00	1.166343076521820565e+00	1.117588594214265374e+00	1.078444824994768902e+00	1.043439740461608478e+00	1.018171650706211739e+00	1.001139438869890652e+00	9.447652001676054567e-01	9.272338801478082759e-01	8.933076835396018822e-01	8.923728756281091856e-01	8.444450956503993799e-01	8.104895823987323666e-01	7.658782680591084135e-01	7.421507170783390173e-01	7.266101429611888651e-01	6.533711726879638526e-01	6.189573063974261879e-01	6.230069367776976952e-01	5.989116772220791640e-01	5.593543876182669461e-01	5.362305912466159841e-01
1.651537147422877050e+00	1.552963169125909371e+00	1.529029111858830392e+00	1.491154335862806768e+00	1.461854352585909789e+00	1.462609267150759340e+00	1.419854208127006689e+00	1.412979549187589612e+00	1.351967441359646083e+00	1.343534140143004096e+00	1.320054925175456306e+00	1.307508822441385998e+00	1.279366732128336182e+00	1.244455613649220194e+00	1.233495308414543024e+00	1.218579776136973436e+00	1.183301270636647695e+00	1.138696897866096291e+00	1.108414780783672615e+00	1.102457130265494190e+00	1.068268851913777961e+00	1.042833946198276518e+00	9.967811684779763759e-01	1.015175733954282400e+00	9.781505348513702680e-01	9.178883545123854848e-01	9.225277581268440663e-01	8.841719992624175184e-01	8.638997664622674044e-01	8.227004636163947060e-01	7.949809455576126727e-01	7.476171756313377825e-01	7.206800691440166107e-01	7.194075932933632345e-01	6.532859791828187213e-01	6.332251129560485525e-01	6.164718807167748338e-01	5.813194630811189256e-01	5.412056032450820453e-01	5.228827103157845935e-01
1.629516034148976722e+00	1.480654905008770283e+00	1.521661708033497540e+00	1.431908825361076554e+00	1.400685851534505755e+00	1.424832450619911928e+00	1.418784434712295317e+00	1.392295202172494806e+00	1.343534140143004096e+00	1.324641182137381801e+00	1.316395720085321797e+00	1.302738939193736734e+00	1.285960301189122301e+00	1.237398484584629754e+00	1.214466955046040075e+00	1.211706199185119903e+00	1.178746401631536767e+00	1.166961006144217272e+00	1.124554399378412173e+00	1.099909294932865045e+00	1.059976760940682938e+00	1.059186622562751534e+00	1.034698575174702873e+00	1.021509365590690832e+00	9.875110245967736455e-01	9.441031949792132449e-01	9.257209825530038350e-01	9.091136937541794971e-01	8.972878307411876753e-01	8.339540431344892868e-01	8.176894094177119543e-01	7.876476182800725701e-01	7.413082322452795303e-01	7.156066286717334135e-01	6.670601052473055237e-01	6.354409565598740928e-01	6.328365468725130061e-01	6.069172688668552640e-01	5.521098440927355577e-01	5.650769294562254519e-01
1.564819498457691305e+00	1.466565843893041343e+00	1.424985007756167210e+00	1.428618911337833142e+00	1.378648437424710771e+00	1.396098451614544489e+00	1.357623999538142501e+00	1.354025972126687627e+00	1.320054925175456306e+00	1.316395720085321797e+00	1.264300330941267481e+00	1.269143100701310978e+00	1.245473986252890297e+00	1.218432556707034653e+00	1.189864788059190159e+00	1.184847046756047906e+00	1.151516014391132936e+00	1.134827493581970659e+00	1.097162794841031630e+00	1.100219968951308580e+00	1.057667304184701784e+00	1.043302471912120444e+00	1.012115251129370508e+00	9.804218254002117217e-01	9.788078903732649882e-01	9.172018113380705495e-01	9.249748945171397674e-01	9.025967529411418333e-01	8.944521978553177100e-01	8.499413937404195485e-01	8.199986878341566365e-01	7.726620886441218916e-01	7.307834301924569509e-01	7.200187583764283694e-01	6.838266648295315830e-01	6.445285367286380795e-01	6.416313180258143012e-01	6.070089113060593844e-01	5.674193245686524056e-01	5.471176261227352899e-01
1.521025401409040079e+00	1.408204885343630197e+00	1.428015478577852493e+00	1.392429942506862028e+00	1.352733019610362186e+00	1.362561152781468721e+00	1.331069634218387643e+00	1.332850218514708862e+00	1.307508822441385998e+00	1.302738939193736734e+00	1.269143100701310978e+00	1.249934929993957500e+00	1.239251881031632418e+00	1.207811030597827351e+00	1.197421762735841666e+00	1.199693172405989605e+00	1.181166069555452003e+00	1.169113920338680446e+00	1.118362576255657492e+00	1.115887566800719988e+00	1.066955353641427795e+00	1.060107759330396693e+00	1.033855901804677790e+00	1.013653059100282805e+00	1.014233014879219352e+00	9.744257857320872684e-01	9.616133971938494174e-01	9.415301556070678757e-01	9.304999376422445900e-01	8.741857943159193622e-01	8.518521916996242282e-01	8.118820609507211294e-01	7.724822552947309129e-01	7.589262306906149336e-01	7.109493098751051843e-01	6.748339163883744218e-01	6.690738233596151829e-01	6.409331547498450243e-01	5.852114927888123486e-01	5.782821205392750796e-01
